row_id,embedding_seperated,embedding_model_name,sentence_embedding_method,feature_engenearing,grading_model,dataset_name,dataset_split,seed_data_split,left_out_dataset,shots,epochs,finished_pred,last_pred_index,time_stamp,rmse,pears_correlation,p_value,accuracy,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro,precision_weighted,recall_weighted,f1_weighted
10,True,embed_words_glove,avg,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:02:16,1.0466454485208143,0.1494590808922726,1.6107085411151145e-86,0.3040041843435811,0.3070165571847461,0.2201474847003307,0.1558617304256941,0.3040041843435811,0.3040041843435811,0.3040041843435811,0.5602773181682092,0.3040041843435812,0.2218001259130499
11,True,embed_words_glove,avg,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:02:16,0.4624638423536206,0.3439810383332718,3.4557481455582478e-183,0.676186158960411,0.6662074933426967,0.6489407194927967,0.6509036844246622,0.676186158960411,0.676186158960411,0.676186158960411,0.6710388306126067,0.676186158960411,0.6673990440038537
12,True,embed_words_glove,avg,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,neural_course,0,0,True,645,2023-05-31 12:02:17,0.5087390976796403,0.0332310806983326,0.3991077203724204,0.3359133126934984,0.1124935199585277,0.3302891933028919,0.1678267594740912,0.3359133126934984,0.3359133126934984,0.3359133126934984,0.1144090442921868,0.3359133126934984,0.1706844906725665
13,True,embed_words_glove,avg,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,sciEntsBank,0,0,True,10803,2023-05-31 12:02:17,0.4737413769972987,0.2826752185889124,1.2387138014138442e-197,0.643095149944465,0.6476819758835516,0.59001419288002,0.5722067396442858,0.643095149944465,0.643095149944465,0.643095149944465,0.6464300578341858,0.643095149944465,0.602605907863053
14,True,embed_words_glove,avg,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,texas,0,0,True,2272,2023-05-31 12:02:17,1.3174140272399006,0.370695457530118,5.709061002088742e-75,0.0708315002199736,0.0312145610434689,0.1991231167608286,0.0519225858689315,0.0708315002199736,0.0708315002199736,0.0708315002199736,0.0147323334865015,0.0708315002199736,0.0241026194866818
15,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,,0,0,True,3754,2023-05-31 12:02:17,0.760252267167394,0.228297759093344,1.3549896255944525e-45,0.473768308921438,0.1974063060295174,0.2005113541090588,0.1941956437037409,0.473768308921438,0.473768308921438,0.473768308921438,0.4884429327790189,0.473768308921438,0.4690193596448223
16,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:02:17,1.046279643311847,0.1491497261657808,3.6383083620378926e-86,0.3038879525774394,0.3069626022535214,0.2200922589651381,0.1557495147068066,0.3038879525774394,0.3038879525774394,0.3038879525774394,0.5601660373747166,0.3038879525774394,0.2215711021965749
17,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:02:17,0.462465430577575,0.3439810383332718,3.455748145559819e-183,0.676186158960411,0.6662074933426967,0.6489407194927967,0.6509036844246622,0.676186158960411,0.676186158960411,0.676186158960411,0.6710388306126067,0.676186158960411,0.6673990440038537
18,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,neural_course,0,0,True,645,2023-05-31 12:02:18,0.5086134533813296,0.0332310806983327,0.3991077203724204,0.3359133126934984,0.1124935199585277,0.3302891933028919,0.1678267594740912,0.3359133126934984,0.3359133126934984,0.3359133126934984,0.1144090442921868,0.3359133126934984,0.1706844906725665
19,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,sciEntsBank,0,0,True,10803,2023-05-31 12:02:18,0.4737343687468606,0.2826752185889123,1.2387138014149709e-197,0.6431877082562014,0.6479344907987998,0.5900596645277496,0.5722017224846767,0.6431877082562014,0.6431877082562014,0.6431877082562014,0.646640038532267,0.6431877082562014,0.6026219835992178
20,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,texas,0,0,True,2272,2023-05-31 12:02:18,1.3171289689565862,0.370695457530118,5.709061002088742e-75,0.0708315002199736,0.0312116498018014,0.1991231167608286,0.0519219970578975,0.0708315002199736,0.0708315002199736,0.0708315002199736,0.0147235821502913,0.0708315002199736,0.0240907782273891
21,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:02:18,0.9041942678231628,0.3913480023060819,1.1592554282703942e-74,0.2906110283159464,0.2723349897746104,0.1921787878558901,0.1264193098037844,0.2906110283159464,0.2906110283159464,0.2906110283159464,0.5144270497510444,0.2906110283159464,0.1934669871101266
22,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:02:18,1.3962764862215002,0.2663212812592603,2.2224271641348824e-59,0.1055122494432071,0.3029610533667475,0.3468474105784699,0.0921625045851136,0.1055122494432071,0.1055122494432071,0.1055122494432071,0.8363036902184798,0.1055122494432071,0.0299196826495052
23,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:02:18,0.6785143120918755,0.3117653856864001,1.2431561985324398e-82,0.4293193717277487,0.3097471264367816,0.3336212544461726,0.2011811116403938,0.4293193717277487,0.4293193717277487,0.4293193717277487,0.3671338736804097,0.4293193717277487,0.2587570363142991
24,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:02:18,0.6280338944626284,0.4256178418734764,2.079407974571555e-236,0.2588954781319496,0.3703543073268316,0.3403098476080247,0.1512531594000465,0.2588954781319496,0.2588954781319496,0.2588954781319496,0.3891361554250682,0.2588954781319496,0.1202612050105365
25,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:02:18,0.5048411752648819,0.0734934331284083,0.0619217635524247,0.3359133126934984,0.1124935199585277,0.3302891933028919,0.1678267594740912,0.3359133126934984,0.3359133126934984,0.3359133126934984,0.1144090442921868,0.3359133126934984,0.1706844906725665
26,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:02:19,0.9836833115913108,0.2126041322477398,5.540501817270759e-71,0.28675506338336,0.1434379267320667,0.2137563450020632,0.1681546146179612,0.28675506338336,0.28675506338336,0.28675506338336,0.1890051172421746,0.28675506338336,0.2245387585554447
27,True,embed_words_glove,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:02:19,0.9006785765905343,0.3606737530545306,6.843800519493539e-63,0.3159463487332339,0.2498151236192023,0.20424896699924,0.1506993074370678,0.3159463487332339,0.3159463487332339,0.3159463487332339,0.4665342547335771,0.3159463487332339,0.2424359758023145
28,True,embed_words_glove,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:02:19,1.3600205645053547,0.2834797531236829,2.3113217131152255e-67,0.0935412026726058,0.2867601776221963,0.3211634516911252,0.0767960927068936,0.0935412026726058,0.0935412026726058,0.0935412026726058,0.830968547266539,0.0935412026726058,0.0613360194723789
29,True,embed_words_glove,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:02:19,0.6877485021583228,0.3224367614471413,1.4242881734408677e-88,0.4295949297327087,0.3431199411331861,0.3338722584622369,0.201719123083222,0.4295949297327087,0.4295949297327087,0.4295949297327087,0.4037787944428527,0.4295949297327087,0.2593549920728321
30,True,embed_words_glove,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:02:19,0.6254169206561647,0.3882764284353881,1.1051574077314903e-193,0.2587101556708673,0.3695945282294429,0.340147087191358,0.1509255426998737,0.2587101556708673,0.2587101556708673,0.2587101556708673,0.3882771596766045,0.2587101556708673,0.1198959484690929
31,True,embed_words_glove,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:02:19,0.4891513426654763,0.0332310806983325,0.3991077203724218,0.3390092879256965,0.2461778471138845,0.3373813918844522,0.1816850677315793,0.3390092879256965,0.3390092879256965,0.3390092879256965,0.1729703491545234,0.3390092879256965,0.1769606570420163
32,True,embed_words_glove,avg,cosine_similarity,Linear Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:02:19,0.9381500447376884,0.2333554095777155,1.5588867175162865e-85,0.2707270872796153,0.0875827713714803,0.134185187123237,0.0953761919765928,0.2707270872796153,0.2707270872796153,0.2707270872796153,0.1716942360101061,0.2707270872796153,0.1950153851296339
33,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,,0,0,True,2012,2023-05-31 12:02:19,0.9005495018476477,0.3605239900590479,7.756961639132936e-63,0.3159463487332339,0.2498151236192023,0.20424896699924,0.1506993074370678,0.3159463487332339,0.3159463487332339,0.3159463487332339,0.4665342547335771,0.3159463487332339,0.2424359758023145
34,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,biology,0,0,True,3591,2023-05-31 12:02:19,1.3607975514703603,0.2834797531236829,2.3113217131152255e-67,0.0910356347438752,0.2866669192741672,0.3203991853867774,0.0752012239974486,0.0910356347438752,0.0910356347438752,0.0910356347438752,0.8309383604888132,0.0910356347438752,0.0565239657066296
35,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,english_language_arts,0,0,True,3628,2023-05-31 12:02:19,0.6876084207690001,0.3224367614471412,1.4242881734408677e-88,0.4295949297327087,0.3431199411331861,0.3338722584622369,0.201719123083222,0.4295949297327087,0.4295949297327087,0.4295949297327087,0.4037787944428527,0.4295949297327087,0.2593549920728321
36,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,english,0,0,True,5395,2023-05-31 12:02:20,0.6252787189703497,0.3882764284353882,1.1051574077309875e-193,0.258524833209785,0.3688107534945228,0.3399843267746913,0.1505976404476323,0.258524833209785,0.258524833209785,0.258524833209785,0.38739083969749,0.258524833209785,0.1195303644656251
37,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,neural_networks,0,0,True,645,2023-05-31 12:02:20,0.4889328705495819,0.0332310806983325,0.3991077203724429,0.3390092879256965,0.2461778471138845,0.3373813918844522,0.1816850677315793,0.3390092879256965,0.3390092879256965,0.3390092879256965,0.1729703491545234,0.3390092879256965,0.1769606570420163
38,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,concatenated_domains,validation,42,science,0,0,True,6862,2023-05-31 12:02:20,0.9365939349860716,0.2340484972011271,4.797462008533409e-86,0.2702899606586041,0.0874404295925554,0.1340975371845179,0.095184127060216,0.2702899606586041,0.2702899606586041,0.2702899606586041,0.1713291995115909,0.2702899606586041,0.1944981874234224
39,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:02:20,3.322985289828355,0.3676049547864787,1.0539837033748585e-08,0.4298245614035088,0.2108003108003107,0.205758862992746,0.1819056920190034,0.4298245614035088,0.4298245614035088,0.4298245614035088,0.539019752177647,0.4298245614035088,0.4210957459423323
40,True,embed_words_glove,avg,cosine_similarity,Linear Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:02:20,3.3260591627425904,0.335424257347165,2.1251993968025549e-07,0.3859649122807017,0.2258794508794509,0.1975546317750215,0.1509532047249598,0.3859649122807017,0.3859649122807017,0.3859649122807017,0.5912100069994808,0.3859649122807017,0.3344925928787159
41,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,texas,validation,42,,0,0,True,227,2023-05-31 12:02:20,3.3250715444301284,0.3354242573471651,2.1251993968025549e-07,0.3859649122807017,0.2258794508794509,0.1975546317750215,0.1509532047249598,0.3859649122807017,0.3859649122807017,0.3859649122807017,0.5912100069994808,0.3859649122807017,0.3344925928787159
42,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,english,validation,42,,0,0,True,539,2023-05-31 12:02:20,0.6741438229354592,0.4339729842308902,3.297626139138092e-26,0.4092592592592592,0.5992511147276359,0.4445555334639892,0.3894661942274282,0.4092592592592592,0.4092592592592592,0.4092592592592592,0.621056966147269,0.4092592592592592,0.3811184031778482
43,True,embed_words_glove,avg,cosine_similarity,Linear Regression,english,validation,42,,0,0,True,539,2023-05-31 12:02:20,0.6803636533168617,0.3727633523196145,3.0363755827045473e-19,0.3185185185185185,0.2614783458156952,0.2689521970062771,0.1656711915535444,0.3185185185185185,0.3185185185185185,0.3185185185185185,0.3868977411146085,0.3185185185185185,0.2133744483548405
44,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,english,validation,42,,0,0,True,539,2023-05-31 12:02:20,0.677995566468536,0.3727633523196144,3.0363755827043744e-19,0.3222222222222222,0.2685912365271082,0.2717437228392081,0.168229872594199,0.3222222222222222,0.3222222222222222,0.3222222222222222,0.3982096324781695,0.3222222222222222,0.2172139393391765
45,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,science,validation,42,,0,0,True,686,2023-05-31 12:02:20,1.7171700797086933,0.3558791380860575,6.100793481536417e-22,0.2983988355167394,0.3562569397881783,0.2244461788347468,0.194436548597268,0.2983988355167394,0.2983988355167394,0.2983988355167394,0.3912008689695349,0.2983988355167394,0.2617737717109809
46,True,embed_words_glove,avg,cosine_similarity,Linear Regression,science,validation,42,,0,0,True,686,2023-05-31 12:02:20,1.7114728395321033,0.343225963595124,1.9942296697480636e-20,0.2867540029112082,0.1471898690026914,0.2110589371456183,0.1685129078313689,0.2867540029112082,0.2867540029112082,0.2867540029112082,0.2107551870386018,0.2867540029112082,0.2392778124296569
47,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,science,validation,42,,0,0,True,686,2023-05-31 12:02:20,1.7116971991343315,0.3430978283290104,2.0642420464715142e-20,0.2867540029112082,0.1471898690026914,0.2110589371456183,0.1685129078313689,0.2867540029112082,0.2867540029112082,0.2867540029112082,0.2107551870386018,0.2867540029112082,0.2392778124296569
48,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:02:20,0.452778251153926,0.4169799642941494,3.1217466277986625e-29,0.6827794561933535,0.6934175531914893,0.6613243123336291,0.6586522879283421,0.6827794561933535,0.6827794561933535,0.6827794561933535,0.690585829530115,0.6827794561933535,0.6687966654943128
49,True,embed_words_glove,avg,cosine_similarity,Linear Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:02:20,0.4588077826245748,0.3927929126666134,7.551456211108015e-26,0.6888217522658611,0.6863009708737864,0.6773606181603076,0.6786104826546003,0.6888217522658611,0.6888217522658611,0.6888217522658611,0.6874524389170799,0.6888217522658611,0.6850141602074249
50,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,beetle,validation,42,,0,0,True,661,2023-05-31 12:02:20,0.4588518615375073,0.3927929126666132,7.551456211108015e-26,0.6888217522658611,0.6863009708737864,0.6773606181603076,0.6786104826546003,0.6888217522658611,0.6888217522658611,0.6888217522658611,0.6874524389170799,0.6888217522658611,0.6850141602074249
51,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:02:20,0.7718993385774239,0.3236131542793879,3.0092562628475873e-43,0.4026728646135967,0.3611435522566848,0.3234987369719466,0.2873742947760257,0.4026728646135967,0.4026728646135967,0.4026728646135967,0.5129446843582075,0.4026728646135967,0.3826616541483463
52,True,embed_words_glove,avg,cosine_similarity,Linear Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:02:20,0.7585099221316345,0.2608221948084394,3.682803881185193e-28,0.3521208599651365,0.2540063444832068,0.1999658809872092,0.1593205589641115,0.3521208599651365,0.3521208599651365,0.3521208599651365,0.5467467987681214,0.3521208599651365,0.3007432450517591
53,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,ASAP_sas,validation,42,,0,0,True,1720,2023-05-31 12:02:21,0.7579824813830895,0.260229433142376,4.907216777667262e-28,0.3521208599651365,0.2539677792967267,0.1999658809872092,0.1592786439329509,0.3521208599651365,0.3521208599651365,0.3521208599651365,0.5466830687330549,0.3521208599651365,0.3006739793059016
54,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:02:21,0.2968312985970589,0.3624012802878307,1.295553449218519e-12,0.7,0.2535460992907801,0.273742816091954,0.2605033855033855,0.7,0.7,0.7,0.7049448384554767,0.7,0.7006872756872756
55,True,embed_words_glove,avg,cosine_similarity,Linear Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:02:21,0.2861977829792783,0.2910903515491347,1.842875331065044e-08,0.8055555555555556,0.2013888888888889,0.25,0.2230769230769231,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.6489197530864198,0.8055555555555556,0.7188034188034188
56,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,biology,validation,42,,0,0,True,359,2023-05-31 12:02:21,0.2856985064783432,0.2910903515491346,1.8428753310650964e-08,0.8055555555555556,0.2013888888888889,0.25,0.2230769230769231,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.6489197530864198,0.8055555555555556,0.7188034188034188
57,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:02:21,0.4634742191469883,0.3504372577276551,1.3738095808214808e-32,0.6595744680851063,0.672737955346651,0.6184927138020705,0.6077277460477738,0.6595744680851063,0.6595744680851063,0.6595744680851063,0.6692404104220859,0.6595744680851063,0.6294954537733715
58,True,embed_words_glove,avg,cosine_similarity,Linear Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:02:21,0.4677770119268758,0.3280334334361099,1.5540533551903703e-28,0.6429232192414431,0.636738892650659,0.6104074523190366,0.6059811142587347,0.6429232192414431,0.6429232192414431,0.6429232192414431,0.6387920393055471,0.6429232192414431,0.6243963629661272
59,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,sciEntsBank,validation,42,,0,0,True,1080,2023-05-31 12:02:21,0.4678088242732254,0.3280334334361099,1.5540533551903703e-28,0.6447733580018501,0.6393303980121191,0.6120125887556337,0.6075305009492544,0.6447733580018501,0.6447733580018501,0.6447733580018501,0.6411229896255036,0.6447733580018501,0.6259841688581982
60,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:02:21,0.74709894645396,0.2426176055875368,0.0514994724072662,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
61,True,embed_words_glove,avg,cosine_similarity,Linear Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:02:21,0.7564196929425511,0.3926757056104408,0.0012145375921684,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
62,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,neural_networks,validation,42,,0,0,True,64,2023-05-31 12:02:21,0.7564832560957517,0.3926757056104294,0.0012145375921689,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
63,True,embed_words_glove,avg,cosine_similarity,Isotonic Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:02:21,0.5795250519604732,0.2849346101659825,3.2957325575433384e-08,0.4573002754820937,0.3880829141454642,0.3796343439018745,0.303639846743295,0.4573002754820937,0.4573002754820937,0.4573002754820937,0.4732584348190729,0.4573002754820937,0.3675390266299357
64,True,embed_words_glove,avg,cosine_similarity,Linear Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:02:21,0.5744881617613634,0.3223002627871413,3.21490645384878e-10,0.4490358126721763,0.3993894763343404,0.3731697909434544,0.2853583422319204,0.4490358126721763,0.4490358126721763,0.4490358126721763,0.4872160391334382,0.4490358126721763,0.3450023450318897
65,True,embed_words_glove,avg,cosine_similarity,Ridge Regression,english_language_arts,validation,42,,0,0,True,362,2023-05-31 12:02:21,0.5727406855723352,0.3223002627871414,3.21490645384878e-10,0.443526170798898,0.4002132196162047,0.3687572321221939,0.2759180790960452,0.443526170798898,0.443526170798898,0.443526170798898,0.4882523627435432,0.443526170798898,0.3333848889511447
66,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:02:21,0.74709894645396,0.2426176055875368,0.0514994724072662,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
67,True,embed_words_glove,add,cosine_similarity,Linear Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:02:21,0.7564196911053565,0.3926757020513269,0.0012145377279947,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
68,True,embed_words_glove,add,cosine_similarity,Ridge Regression,neural_course,validation,42,,0,0,True,64,2023-05-31 12:02:21,0.756483254596674,0.3926757020513364,0.0012145377279944,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
69,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,,0,0,True,3754,2023-05-31 12:02:21,0.7719226157126914,0.2430924956783581,1.220890772391716e-51,0.466844207723036,0.2234615439884498,0.2242885054690995,0.2190990088392947,0.466844207723036,0.466844207723036,0.466844207723036,0.4713157022072917,0.466844207723036,0.4603922472239667
70,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:02:21,1.112114162390766,0.2256489862100715,1.540655594026471e-197,0.308479107340036,0.371216104420995,0.2839272670389028,0.1968750793171723,0.308479107340036,0.308479107340036,0.308479107340036,0.5308565245195879,0.308479107340036,0.2147608654862959
71,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:02:22,0.4574917215221689,0.373195776299026,8.925472569081894e-218,0.6847990329404654,0.6812379252158176,0.6508469720842223,0.6518478422161578,0.6847990329404654,0.6847990329404654,0.6847990329404654,0.6826599208089588,0.6847990329404654,0.6706539736609738
72,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,neural_course,0,0,True,645,2023-05-31 12:02:22,0.5367721525584463,0.0482371052330318,0.2208171375213584,0.3359133126934984,0.1124935199585277,0.3302891933028919,0.1678267594740912,0.3359133126934984,0.3359133126934984,0.3359133126934984,0.1144090442921868,0.3359133126934984,0.1706844906725665
73,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,sciEntsBank,0,0,True,10803,2023-05-31 12:02:22,0.4744626083799091,0.2979023182227016,2.6539130733502784e-220,0.6385597926693817,0.6648280929764491,0.575953733791337,0.5419891647273766,0.6385597926693817,0.6385597926693817,0.6385597926693817,0.6586630837207087,0.6385597926693817,0.5787019654326017
74,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation,42,texas,0,0,True,2272,2023-05-31 12:02:22,1.2641960427919037,0.3674949937607151,1.2856876506986632e-73,0.0439947206335239,0.0415160328160803,0.2358869159716617,0.0598454531642443,0.0439947206335239,0.0439947206335239,0.0439947206335239,0.0116253103528254,0.0439947206335239,0.0176740507783576
75,True,embed_words_glove,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,,0,0,True,3754,2023-05-31 12:02:22,0.7603502722220564,0.2283600786127144,1.2804141816405253e-45,0.474034620505992,0.19752662660443,0.2006323169734594,0.1942958430213195,0.474034620505992,0.474034620505992,0.474034620505992,0.4887907094975937,0.474034620505992,0.4692711931718794
76,True,embed_words_glove,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:02:23,1.0466454315480085,0.1494591285089641,1.610506316066117e-86,0.3040041843435811,0.3070165571847461,0.2201474847003307,0.1558617304256941,0.3040041843435811,0.3040041843435811,0.3040041843435811,0.5602773181682092,0.3040041843435812,0.2218001259130499
77,True,embed_words_glove,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:02:23,0.4624638407127614,0.3439810456582362,3.455682734440144e-183,0.676186158960411,0.6662074933426967,0.6489407194927967,0.6509036844246622,0.676186158960411,0.676186158960411,0.676186158960411,0.6710388306126067,0.676186158960411,0.6673990440038537
78,True,embed_words_glove,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,neural_course,0,0,True,645,2023-05-31 12:02:23,0.5087391082444771,0.0332310898349633,0.3991075906646593,0.3359133126934984,0.1124935199585277,0.3302891933028919,0.1678267594740912,0.3359133126934984,0.3359133126934984,0.3359133126934984,0.1144090442921868,0.3359133126934984,0.1706844906725665
79,True,embed_words_glove,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,sciEntsBank,0,0,True,10803,2023-05-31 12:02:23,0.4737413766678693,0.2826752221999275,1.2386989414181824e-197,0.643095149944465,0.6476819758835516,0.59001419288002,0.5722067396442858,0.643095149944465,0.643095149944465,0.643095149944465,0.6464300578341858,0.643095149944465,0.602605907863053
80,True,embed_words_glove,add,cosine_similarity,Linear Regression,concatenated_datasets,validation,42,texas,0,0,True,2272,2023-05-31 12:02:23,1.317414101066114,0.3706954584236827,5.709056009632672e-75,0.0708315002199736,0.0312145610434689,0.1991231167608286,0.0519225858689315,0.0708315002199736,0.0708315002199736,0.0708315002199736,0.0147323334865015,0.0708315002199736,0.0241026194866818
81,True,embed_words_glove,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,,0,0,True,3754,2023-05-31 12:02:24,0.760252270817575,0.2282977824896036,1.354960832843759e-45,0.473768308921438,0.1974063060295174,0.2005113541090588,0.1941956437037409,0.473768308921438,0.473768308921438,0.473768308921438,0.4884429327790189,0.473768308921438,0.4690193596448223
82,True,embed_words_glove,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,ASAP_sas,0,0,True,17206,2023-05-31 12:02:24,1.046279626359972,0.149149773779639,3.637852581827408e-86,0.3038879525774394,0.3069626022535214,0.2200922589651381,0.1557495147068066,0.3038879525774394,0.3038879525774394,0.3038879525774394,0.5601660373747166,0.3038879525774394,0.2215711021965749
83,True,embed_words_glove,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,beetle,0,0,True,6617,2023-05-31 12:02:24,0.4624654289292124,0.3439810456582362,3.455682734440144e-183,0.676186158960411,0.6662074933426967,0.6489407194927967,0.6509036844246622,0.676186158960411,0.676186158960411,0.676186158960411,0.6710388306126067,0.676186158960411,0.6673990440038537
84,True,embed_words_glove,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation,42,neural_course,0,0,True,645,2023-05-31 12:02:24,0.5086134639315307,0.0332310898349634,0.3991075906646686,0.3359133126934984,0.1124935199585277,0.3302891933028919,0.1678267594740912,0.3359133126934984,0.3359133126934984,0.3359133126934984,0.1144090442921868,0.3359133126934984,0.1706844906725665
